Id2,Geography,Carto_CT,Total,Not Hispanic or Latino,White alone,Black alone,Amerindian  alone,Asian alone,Other alone,Hispanic or Latino,White Hispanic,Black Hispanic
36061024500,"Census Tract 245, New York County, New York",1024500,15149,2749,1099,1182,0,298,11895,12400,3113,562
36061024700,"Census Tract 247, New York County, New York",1024700,7444,2524,1327,623,28,311,3449,4920,1233,1033
36061024900,"Census Tract 249, New York County, New York",1024900,1200,444,126,244,0,35,671,756,123,140
36061025100,"Census Tract 251, New York County, New York",1025100,2809,832,313,403,23,111,1261,1977,703,136
36061025300,"Census Tract 253, New York County, New York",1025300,13415,3061,2031,527,15,436,7512,10354,3028,742
36061025500,"Census Tract 255, New York County, New York",1025500,5831,3127,1554,352,61,963,1865,2704,1031,217
36061025700,"Census Tract 257, New York County, New York",1025700,4609,3739,1536,1730,0,351,783,870,195,123
36061025900,"Census Tract 259, New York County, New York",1025900,3635,2512,663,1556,0,139,1129,1123,367,52
36061026100,"Census Tract 261, New York County, New York",1026100,13814,1390,424,726,502,59,9157,12424,3207,881
36061026300,"Census Tract 263, New York County, New York",1026300,9255,1575,900,514,70,112,6042,7680,1900,543
36061026500,"Census Tract 265, New York County, New York",1026500,8178,3179,2447,463,0,175,3382,4999,1404,673
36061026700,"Census Tract 267, New York County, New York",1026700,2174,1356,1244,40,41,51,594,818,228,31
36061026900,"Census Tract 269, New York County, New York",1026900,9657,1379,657,423,14,201,7462,8278,1304,630
36061027100,"Census Tract 271, New York County, New York",1027100,9743,3164,2816,102,48,270,5390,6579,1893,386
36061027300,"Census Tract 273, New York County, New York",1027300,7007,5270,4364,396,1,244,1480,1737,752,198
36061027500,"Census Tract 275, New York County, New York",1027500,3579,2580,2127,183,17,117,645,999,548,115
36061027700,"Census Tract 277, New York County, New York",1027700,7725,1767,920,656,86,147,4607,5958,1157,517
36061027900,"Census Tract 279, New York County, New York",1027900,12283,2598,1703,419,234,278,8193,9685,1585,684
36061028100,"Census Tract 281, New York County, New York",1028100,3208,2824,2367,209,0,133,393,384,184,75
36061028300,"Census Tract 283, New York County, New York",1028300,7919,2699,1719,669,23,229,4287,5220,1366,276
36061028500,"Census Tract 285, New York County, New York",1028500,7675,1457,736,383,27,192,5207,6218,1302,259
36061028700,"Census Tract 287, New York County, New York",1028700,4069,1638,1390,99,14,114,1668,2431,798,121
36061029100,"Census Tract 291, New York County, New York",1029100,12180,1450,614,533,33,301,7674,10730,2332,1008
36061029300,"Census Tract 293, New York County, New York",1029300,9504,1236,534,390,100,123,6059,8268,2479,483
36061029500,"Census Tract 295, New York County, New York",1029500,8573,3340,2678,168,0,334,4162,5233,1578,250
36061029700,"Census Tract 297, New York County, New York",1029700,17,17,0,13,0,4,0,0,0,0
36061029900,"Census Tract 299, New York County, New York",1029900,4348,983,91,875,5,0,2679,3365,769,186
36061030300,"Census Tract 303, New York County, New York",1030300,5113,2050,1664,148,0,150,2611,3063,542,362
36061030700,"Census Tract 307, New York County, New York",1030700,3756,2580,1960,275,47,154,993,1176,532,0
36061030900,"Census Tract 309, New York County, New York",1030900,10137,3283,1062,1936,0,51,5832,6854,1028,820
36061031100,"Census Tract 311, New York County, New York",1031100,0,0,0,0,0,0,0,0,0,0
36061031703,"Census Tract 317.03, New York County, New York",1031703,5644,5329,4043,58,0,950,543,315,302,13
36061031704,"Census Tract 317.04, New York County, New York",1031704,10241,9385,6844,151,0,2055,801,856,689,21
36061031900,"Census Tract 319, New York County, New York",1031900,0,0,0,0,0,0,0,0,0,0
36081000100,"Census Tract 1, Queens County, New York",4000100,7575,7017,4431,384,0,1792,831,558,510,0
36081000200,"Census Tract 2, Queens County, New York",4000200,3323,1120,502,22,0,586,778,2203,1559,38
36081000400,"Census Tract 4, Queens County, New York",4000400,5231,1921,453,199,10,1181,2000,3310,1650,82
36081000600,"Census Tract 6, Queens County, New York",4000600,4142,1532,419,124,56,959,1517,2610,1171,0
36081000700,"Census Tract 7, Queens County, New York",4000700,6132,5021,3355,57,0,1369,1130,1111,543,72
36081000800,"Census Tract 8, Queens County, New York",4000800,3679,1588,521,88,38,894,989,2091,1212,61
36081001000,"Census Tract 10, Queens County, New York",4001000,4305,1439,470,138,0,790,1461,2866,1504,87
36081001200,"Census Tract 12, Queens County, New York",4001200,4392,1808,875,80,0,787,1076,2584,1753,52
36081001400,"Census Tract 14, Queens County, New York",4001400,3903,1583,643,144,0,791,1581,2320,1275,0
36081001600,"Census Tract 16, Queens County, New York",4001600,2848,973,330,137,0,484,795,1875,1155,89
36081001800,"Census Tract 18, Queens County, New York",4001800,3129,1463,437,106,37,714,878,1666,1020,88
36081001900,"Census Tract 19, Queens County, New York",4001900,2347,2160,1138,50,9,913,202,187,128,0
36081002000,"Census Tract 20, Queens County, New York",4002000,2009,1003,249,5,50,742,440,1006,515,20
36081002200,"Census Tract 22, Queens County, New York",4002200,2351,959,433,125,21,376,635,1392,756,47
36081002400,"Census Tract 24, Queens County, New York",4002400,2355,1211,186,128,18,751,908,1144,457,27
36081002500,"Census Tract 25, Queens County, New York",4002500,7411,4914,342,3479,124,730,1672,2497,1093,267
36081002600,"Census Tract 26, Queens County, New York",4002600,2476,1054,304,118,0,544,737,1422,846,3
36081002800,"Census Tract 28, Queens County, New York",4002800,3216,1425,495,101,43,651,1156,1791,948,68
36081003000,"Census Tract 30, Queens County, New York",4003000,1528,718,306,76,23,241,843,810,254,0
36081003100,"Census Tract 31, Queens County, New York",4003100,1015,410,269,28,0,113,334,605,275,1
36081003200,"Census Tract 32, Queens County, New York",4003200,1688,746,177,72,0,452,547,942,415,87
36081003300,"Census Tract 33, Queens County, New York",4003300,2966,2212,979,34,0,1077,616,754,444,1
36081003400,"Census Tract 34, Queens County, New York",4003400,2561,1003,300,78,0,548,1243,1558,548,24
36081003600,"Census Tract 36, Queens County, New York",4003600,3748,2148,533,40,0,1352,1396,1600,658,0
36081003700,"Census Tract 37, Queens County, New York",4003700,0,0,0,0,0,0,0,0,0,0
36081003800,"Census Tract 38, Queens County, New York",4003800,2681,1040,361,151,1,473,1279,1641,681,11
36081003900,"Census Tract 39, Queens County, New York",4003900,1690,885,587,51,4,222,612,805,294,35
36081004001,"Census Tract 40.01, Queens County, New York",4004001,2422,1276,606,50,0,576,845,1146,374,9
36081004002,"Census Tract 40.02, Queens County, New York",4004002,1764,1037,110,79,0,707,643,727,318,7
36081004200,"Census Tract 42, Queens County, New York",4004200,4665,2685,401,108,0,2137,1733,1980,390,105
36081004300,"Census Tract 43, Queens County, New York",4004300,2671,1277,99,815,0,172,1228,1394,612,23
36081004401,"Census Tract 44.01, Queens County, New York",4004401,4130,3055,400,222,27,2202,1021,1075,445,14
36081004500,"Census Tract 45, Queens County, New York",4004500,3639,2952,1840,124,0,871,404,687,504,13
36081004700,"Census Tract 47, Queens County, New York",4004700,4037,2436,967,910,30,542,769,1601,826,147
36081005000,"Census Tract 50, Queens County, New York",4005000,55,14,14,0,0,0,14,41,27,0
36081005100,"Census Tract 51, Queens County, New York",4005100,2056,1779,422,14,22,1335,159,277,111,0
36081005200,"Census Tract 52, Queens County, New York",4005200,2701,1834,431,188,0,1090,857,867,250,12
36081005300,"Census Tract 53, Queens County, New York",4005300,4926,3446,2058,82,0,839,2079,1480,384,27
36081005400,"Census Tract 54, Queens County, New York",4005400,5710,3515,1111,412,0,1483,2156,2195,959,36
36081005500,"Census Tract 55, Queens County, New York",4005500,886,531,239,12,8,228,173,355,202,35
36081005700,"Census Tract 57, Queens County, New York",4005700,4262,2851,1524,131,9,1091,1037,1411,569,76
36081005800,"Census Tract 58, Queens County, New York",4005800,6202,3368,1809,375,0,928,2158,2834,1086,121
36081005900,"Census Tract 59, Queens County, New York",4005900,4260,3063,2441,58,0,406,910,1197,608,0
36081006100,"Census Tract 61, Queens County, New York",4006100,5750,4516,3006,95,0,1255,600,1234,883,106
36081006201,"Census Tract 62.01, Queens County, New York",4006201,6559,4235,3738,110,0,256,1827,2324,1100,0
36081006202,"Census Tract 62.02, Queens County, New York",4006202,7014,4445,3370,458,0,498,2082,2569,1020,54
36081006300,"Census Tract 63, Queens County, New York",4006300,5340,4048,3006,47,26,880,768,1292,834,27
36081006501,"Census Tract 65.01, Queens County, New York",4006501,3472,2878,2256,64,0,470,399,594,356,23
36081006502,"Census Tract 65.02, Queens County, New York",4006502,3764,2828,1841,114,0,691,895,936,408,11
36081006900,"Census Tract 69, Queens County, New York",4006900,4380,2936,1856,136,0,930,989,1444,574,31
36081007100,"Census Tract 71, Queens County, New York",4007100,3539,2892,1923,60,0,820,508,647,359,10
36081007300,"Census Tract 73, Queens County, New York",4007300,4330,3440,2063,72,25,1199,510,890,515,15
36081007500,"Census Tract 75, Queens County, New York",4007500,4252,3320,2244,30,0,886,531,932,625,0
36081007700,"Census Tract 77, Queens County, New York",4007700,1828,1370,834,8,19,461,425,458,139,0
36081007900,"Census Tract 79, Queens County, New York",4007900,3376,2092,1117,119,0,741,1033,1284,392,20
36081008100,"Census Tract 81, Queens County, New York",4008100,1418,743,417,32,0,222,486,675,320,6
36081008300,"Census Tract 83, Queens County, New York",4008300,2935,1908,894,220,0,743,676,1027,449,52
36081008500,"Census Tract 85, Queens County, New York",4008500,1090,743,375,84,0,208,327,347,152,16
36081008600,"Census Tract 86, Queens County, New York",4008600,2920,1593,813,21,23,695,1052,1327,445,6
36081008700,"Census Tract 87, Queens County, New York",4008700,5089,2885,342,2413,0,93,1273,2204,999,148
36081008800,"Census Tract 88, Queens County, New York",4008800,3772,1964,1436,216,0,290,551,1808,1268,122
36081009100,"Census Tract 91, Queens County, New York",4009100,2657,1971,1484,93,0,368,212,686,518,8
36081009400,"Census Tract 94, Queens County, New York",4009400,2717,2035,189,216,0,1480,773,682,222,47
36081009500,"Census Tract 95, Queens County, New York",4009500,2521,2218,1667,115,0,385,157,303,266,0
36081009600,"Census Tract 96, Queens County, New York",4009600,4006,3102,230,375,11,1287,1767,904,519,75
36081009700,"Census Tract 97, Queens County, New York",4009700,3561,3174,2415,60,0,608,309,387,269,12
36081009800,"Census Tract 98, Queens County, New York",4009800,2859,2269,32,424,0,796,1497,590,238,0
36081009900,"Census Tract 99, Queens County, New York",4009900,0,0,0,0,0,0,0,0,0,0
36081010000,"Census Tract 100, Queens County, New York",4010000,4485,3253,115,1077,22,1240,1934,1232,487,0
36081010100,"Census Tract 101, Queens County, New York",4010100,2490,2163,1767,11,23,289,292,327,204,0
36081010200,"Census Tract 102, Queens County, New York",4010200,3085,2039,237,441,0,961,1441,1046,249,0
36081010300,"Census Tract 103, Queens County, New York",4010300,3837,2959,2228,152,0,548,269,878,684,8
36081010400,"Census Tract 104, Queens County, New York",4010400,3556,3105,248,932,0,669,1905,451,170,0
36081010500,"Census Tract 105, Queens County, New York",4010500,4091,2770,1915,151,0,622,787,1321,683,15
36081010600,"Census Tract 106, Queens County, New York",4010600,4161,3568,117,612,39,1255,2151,593,304,8
36081010701,"Census Tract 107.01, Queens County, New York",4010701,0,0,0,0,0,0,0,0,0,0
36081010800,"Census Tract 108, Queens County, New York",4010800,3536,2680,131,285,0,1226,2029,856,105,30
36081011000,"Census Tract 110, Queens County, New York",4011000,3426,2552,337,319,160,1050,1511,874,283,0
36081011100,"Census Tract 111, Queens County, New York",4011100,3419,2669,1811,115,0,707,317,750,565,8
36081011200,"Census Tract 112, Queens County, New York",4011200,2321,1690,446,108,0,937,938,631,128,6
36081011300,"Census Tract 113, Queens County, New York",4011300,4554,3203,2233,57,0,897,332,1351,1063,0
36081011400,"Census Tract 114, Queens County, New York",4011400,1277,619,141,184,0,290,290,658,407,0
36081011500,"Census Tract 115, Queens County, New York",4011500,2252,1836,1383,11,10,302,648,416,96,30
36081011600,"Census Tract 116, Queens County, New York",4011600,2226,1543,290,164,0,875,856,683,155,34
36081011700,"Census Tract 117, Queens County, New York",4011700,3866,3098,2499,64,0,472,306,768,578,10
36081011800,"Census Tract 118, Queens County, New York",4011800,2644,1816,129,203,35,1041,1069,828,297,9
36081011900,"Census Tract 119, Queens County, New York",4011900,1565,1132,927,10,16,128,409,433,177,0
36081012000,"Census Tract 120, Queens County, New York",4012000,2456,1990,117,85,0,1516,600,466,181,19
36081012100,"Census Tract 121, Queens County, New York",4012100,2241,1872,1545,62,18,212,224,369,204,14
36081012200,"Census Tract 122, Queens County, New York",4012200,3293,2123,227,138,15,1410,1055,1170,717,14
36081012301,"Census Tract 123.01, Queens County, New York",4012301,2812,2222,1869,88,63,194,310,590,307,8
36081012400,"Census Tract 124, Queens County, New York",4012400,3096,1584,227,383,0,735,1437,1512,617,0
36081012500,"Census Tract 125, Queens County, New York",4012500,1883,1467,1184,28,0,193,254,416,281,5
36081012601,"Census Tract 126.01, Queens County, New York",4012601,2889,1160,206,290,46,430,1125,1729,898,5
36081012602,"Census Tract 126.02, Queens County, New York",4012602,2736,1311,317,32,33,903,967,1425,501,39
36081012800,"Census Tract 128, Queens County, New York",4012800,2357,1243,805,76,0,337,526,1114,711,6
36081013000,"Census Tract 130, Queens County, New York",4013000,1598,1197,537,146,0,409,375,401,168,0
36081013200,"Census Tract 132, Queens County, New York",4013200,2456,1550,1010,154,18,308,277,906,725,25
36081013400,"Census Tract 134, Queens County, New York",4013400,5719,4577,2689,440,14,1270,1046,1142,422,16
36081013500,"Census Tract 135, Queens County, New York",4013500,1607,1452,1375,0,0,58,99,155,102,0
36081013600,"Census Tract 136, Queens County, New York",4013600,1981,1460,1204,100,0,127,166,521,437,12
36081013700,"Census Tract 137, Queens County, New York",4013700,1609,1350,1193,18,0,118,152,259,149,12
36081013800,"Census Tract 138, Queens County, New York",4013800,3740,2638,1218,130,50,1177,876,1102,392,0
36081014000,"Census Tract 140, Queens County, New York",4014000,3926,2852,1820,251,0,676,663,1074,576,25
36081014100,"Census Tract 141, Queens County, New York",4014100,1822,1129,794,52,0,257,331,693,365,49
36081014201,"Census Tract 142.01, Queens County, New York",4014201,4285,2414,170,485,77,1317,1342,1871,1138,0
36081014202,"Census Tract 142.02, Queens County, New York",4014202,2674,1553,184,198,52,937,619,1121,740,27
36081014300,"Census Tract 143, Queens County, New York",4014300,4074,2828,1967,39,15,702,758,1246,690,38
36081014400,"Census Tract 144, Queens County, New York",4014400,2082,1293,71,153,8,907,552,789,525,18
